date,city,temp_c,rain_mm,humidity_pct,pressure_hpa,wind_kmh,aqi
2023-02-16,Mumbai,23.7,0.1,61.0,1005.1,5.3,102.0
2023-02-17,Mumbai,24.9,0.0,56.0,1009.3,5.2,99.0
2023-02-18,Mumbai,23.5,0.6,63.0,1004.5,15.0,116.0
2023-02-19,Mumbai,26.4,0.1,48.0,1014.4,18.2,94.0
2023-02-20,Mumbai,24.3,1.2,45.0,1008.2,7.6,148.0
2023-02-21,Mumbai,23.2,1.6,55.0,1010.3,3.9,122.0
2023-02-22,Mumbai,26.9,1.7,61.0,1010.8,4.5,86.0
2023-02-23,Mumbai,26.4,1.7,43.0,1008.9,5.3,58.0
2023-02-24,Mumbai,23.7,0.0,61.0,1012.5,3.4,125.0
2023-02-25,Mumbai,26.9,2.3,60.0,1006.7,3.5,107.0
2023-02-26,Mumbai,25.4,0.0,50.0,1010.7,7.9,104.0
2023-02-27,Mumbai,29.3,0.5,55.0,1013.9,7.3,86.0
2023-02-28,Mumbai,27.8,0.0,52.0,1009.9,9.2,77.0
2023-03-01,Mumbai,24.4,1.7,54.0,1009.5,7.2,70.0
2023-03-02,Mumbai,24.9,0.1,59.0,1007.6,1.7,149.0
2023-03-03,Mumbai,24.0,1.5,48.0,1009.0,10.4,132.0
2023-03-04,Mumbai,25.6,0.2,61.0,1011.4,8.2,93.0
2023-03-05,Mumbai,25.5,0.0,59.0,1007.6,4.5,137.0
2023-03-06,Mumbai,26.7,0.3,59.0,1001.9,5.9,70.0
2023-03-07,Mumbai,25.7,0.0,39.0,1009.1,8.5,116.0
2023-03-08,Mumbai,23.4,0.1,40.0,1007.7,7.4,116.0
2023-03-09,Mumbai,24.5,0.1,58.0,1010.1,6.5,88.0
2023-03-10,Mumbai,27.9,1.0,48.0,1008.3,10.5,95.0
2023-03-11,Mumbai,27.6,0.1,48.0,1014.3,11.8,85.0
2023-03-12,Mumbai,25.6,0.4,47.0,1003.2,5.7,104.0
2023-03-13,Mumbai,25.7,4.4,43.0,1004.0,7.0,126.0
2023-03-14,Mumbai,25.7,1.1,50.0,1010.3,2.2,121.0
2023-03-15,Mumbai,26.1,0.3,47.0,1003.6,6.3,110.0
2023-03-16,Mumbai,23.5,0.8,47.0,1008.8,9.2,123.0
2023-03-17,Mumbai,27.5,0.2,55.0,1007.4,10.9,71.0
2023-03-18,Mumbai,25.2,1.2,43.0,999.6,7.8,139.0
2023-03-19,Mumbai,26.5,1.8,60.0,1009.9,6.7,102.0
2023-03-20,Mumbai,22.5,0.1,36.0,1012.6,3.9,79.0
2023-03-21,Mumbai,26.8,8.4,69.0,1007.9,8.0,96.0
2023-03-22,Mumbai,28.5,3.7,42.0,1001.4,2.3,91.0
2023-03-23,Mumbai,23.1,2.3,56.0,1009.9,7.6,104.0
2023-03-24,Mumbai,28.9,0.0,58.0,1002.6,7.2,108.0
2023-03-25,Mumbai,27.4,1.2,51.0,1006.2,3.1,60.0
2023-03-26,Mumbai,25.6,0.9,56.0,1008.2,8.5,124.0
2023-03-27,Mumbai,24.4,2.7,50.0,1003.4,6.1,133.0
2023-03-28,Mumbai,28.6,0.0,38.0,999.7,9.7,83.0
2023-03-29,Mumbai,27.3,0.2,53.0,1005.7,4.9,128.0
2023-03-30,Mumbai,27.9,0.5,59.0,1005.9,9.2,124.0
2023-03-31,Mumbai,26.6,0.3,47.0,1002.7,14.0,119.0
2023-04-01,Mumbai,25.9,1.4,39.0,1002.8,7.9,130.0
2023-04-02,Mumbai,28.5,1.6,46.0,1008.7,10.6,76.0
2023-04-03,Mumbai,25.8,1.7,53.0,1005.3,4.3,113.0
2023-04-04,Mumbai,28.7,0.2,53.0,1003.8,5.5,82.0
2023-04-05,Mumbai,24.8,1.2,58.0,1003.2,1.2,142.0
2023-04-06,Mumbai,26.1,1.1,54.0,1006.1,6.4,82.0
2023-04-07,Mumbai,25.3,0.8,54.0,1005.7,2.1,78.0
2023-04-08,Mumbai,29.6,0.0,36.0,1004.5,7.6,120.0
2023-04-09,Mumbai,25.0,2.3,66.0,999.6,2.0,110.0
2023-04-10,Mumbai,26.0,0.0,51.0,1003.5,3.3,99.0
2023-04-11,Mumbai,28.8,2.1,56.0,1002.4,7.4,101.0
2023-04-12,Mumbai,28.2,0.2,48.0,1005.0,8.8,109.0
2023-04-13,Mumbai,31.3,0.6,49.0,1009.2,0.2,129.0
2023-04-14,Mumbai,30.8,1.2,51.0,1008.3,5.2,85.0
2023-04-15,Mumbai,29.0,2.8,61.0,1007.0,18.4,88.0
2023-04-16,Mumbai,29.2,1.6,61.0,1004.8,10.6,87.0
2023-04-17,Mumbai,25.4,15.1,54.0,1003.0,7.8,96.0
2023-04-18,Mumbai,26.9,1.0,64.0,1005.5,5.1,97.0
2023-04-19,Mumbai,27.9,1.1,47.0,1002.2,3.0,74.0
2023-04-20,Mumbai,28.2,6.7,54.0,1002.6,9.4,102.0
2023-04-21,Mumbai,26.4,1.8,47.0,1000.6,8.1,73.0
2023-04-22,Mumbai,27.1,2.5,59.0,1003.6,9.1,90.0
2023-04-23,Mumbai,27.3,0.0,50.0,1003.4,11.3,91.0
2023-04-24,Mumbai,30.3,8.6,57.0,1010.8,7.5,91.0
2023-04-25,Mumbai,29.4,0.5,62.0,1005.6,10.8,121.0
2023-04-26,Mumbai,28.3,0.1,35.0,1001.9,0.8,124.0
2023-04-27,Mumbai,28.5,10.1,65.0,1006.3,18.1,113.0
2023-04-28,Mumbai,29.4,0.5,52.0,1001.4,5.8,122.0
2023-04-29,Mumbai,28.0,0.3,48.0,1007.0,4.2,88.0
2023-04-30,Mumbai,28.7,4.8,36.0,1006.0,13.7,118.0
2023-05-01,Mumbai,26.5,0.8,48.0,1014.2,9.7,92.0
2023-05-02,Mumbai,30.3,0.8,33.0,998.6,11.3,96.0
2023-05-03,Mumbai,30.8,0.4,51.0,1002.5,4.3,97.0
2023-05-04,Mumbai,29.9,0.2,49.0,1002.2,8.3,68.0
2023-05-05,Mumbai,30.2,6.2,63.0,1003.7,10.2,80.0
2023-05-06,Mumbai,30.1,2.3,48.0,1005.3,2.0,88.0
2023-05-07,Mumbai,32.7,3.5,58.0,998.6,6.1,97.0
2023-05-08,Mumbai,29.9,0.5,58.0,999.5,6.0,88.0
2023-05-09,Mumbai,27.7,0.7,65.0,1003.4,5.8,74.0
2023-05-10,Mumbai,28.1,0.3,48.0,1005.9,4.0,69.0
2023-05-11,Mumbai,30.9,1.0,56.0,997.7,1.5,89.0
2023-05-12,Mumbai,31.5,1.0,39.0,996.0,9.0,67.0
2023-05-13,Mumbai,31.1,4.7,42.0,1006.4,8.1,67.0
2023-05-14,Mumbai,31.3,7.2,48.0,1005.1,12.1,86.0
2023-05-15,Mumbai,30.3,1.1,50.0,1006.0,6.8,91.0
2023-05-16,Mumbai,27.8,27.1,42.0,997.9,4.1,72.0
2023-05-17,Mumbai,29.1,0.1,47.0,1000.8,0.7,55.0
2023-05-18,Mumbai,27.4,0.0,55.0,1002.4,7.4,91.0
2023-05-19,Mumbai,29.7,4.6,47.0,1003.2,5.7,101.0
2023-05-20,Mumbai,28.2,3.1,49.0,1000.9,15.9,78.0
2023-05-21,Mumbai,30.5,3.2,44.0,1001.1,17.1,78.0
2023-05-22,Mumbai,30.2,2.8,60.0,1005.2,14.0,43.0
2023-05-23,Mumbai,27.5,1.7,63.0,999.5,3.1,100.0
2023-05-24,Mumbai,31.7,1.6,52.0,999.0,0.9,64.0
2023-05-25,Mumbai,31.8,8.7,50.0,999.4,6.0,96.0
2023-05-26,Mumbai,28.5,0.3,63.0,999.0,3.1,72.0
2023-05-27,Mumbai,30.9,0.9,54.0,1001.5,13.3,80.0
2023-05-28,Mumbai,31.9,0.3,46.0,1000.1,7.6,79.0
2023-05-29,Mumbai,30.4,0.2,41.0,999.1,5.3,49.0
2023-05-30,Mumbai,32.2,8.0,47.0,1006.3,7.0,131.0
2023-05-31,Mumbai,31.2,2.5,67.0,1001.9,12.6,53.0
2023-06-01,Mumbai,32.6,11.5,47.0,999.4,2.9,82.0
2023-06-02,Mumbai,31.3,18.3,72.0,1005.5,9.2,65.0
2023-06-03,Mumbai,30.8,2.8,51.0,998.4,1.2,75.0
2023-06-04,Mumbai,31.9,5.5,50.0,1000.5,6.1,104.0
2023-06-05,Mumbai,32.3,0.5,61.0,1000.1,4.1,45.0
2023-06-06,Mumbai,31.5,4.6,50.0,998.2,8.4,76.0
2023-06-07,Mumbai,,6.9,,,7.7,
2023-06-08,Mumbai,30.0,0.2,44.0,1000.7,12.3,80.0
2023-06-09,Mumbai,30.7,1.2,43.0,994.8,10.1,84.0
2023-06-10,Mumbai,30.4,0.4,47.0,998.8,4.4,63.0
2023-06-11,Mumbai,31.7,0.2,54.0,1001.2,1.2,47.0
2023-06-12,Mumbai,31.7,3.5,47.0,1001.3,3.5,52.0
2023-06-13,Mumbai,31.3,0.8,38.0,1001.3,5.2,68.0
2023-06-14,Mumbai,31.5,11.5,56.0,1009.1,6.0,88.0
2023-06-15,Mumbai,31.8,0.1,51.0,1002.7,3.7,76.0
2023-06-16,Mumbai,33.9,2.5,51.0,999.5,11.8,103.0
2023-06-17,Mumbai,33.4,18.6,48.0,999.6,11.1,75.0
2023-06-18,Mumbai,30.7,5.9,37.0,1000.0,5.8,77.0
2023-06-19,Mumbai,32.3,0.1,64.0,1001.7,4.9,76.0
2023-06-20,Mumbai,31.1,0.2,50.0,998.8,6.0,41.0
2023-06-21,Mumbai,31.5,1.1,57.0,1005.7,6.8,82.0
2023-06-22,Mumbai,31.3,0.0,63.0,995.7,6.9,51.0
2023-06-23,Mumbai,30.8,4.2,61.0,1002.3,0.2,64.0
2023-06-24,Mumbai,29.6,0.5,55.0,1001.8,5.1,113.0
2023-06-25,Mumbai,28.0,4.9,54.0,995.5,1.2,48.0
2023-06-26,Mumbai,32.1,2.9,56.0,1002.3,7.2,72.0
2023-06-27,Mumbai,33.6,1.1,60.0,1002.0,10.0,75.0
2023-06-28,Mumbai,30.4,0.0,58.0,997.4,2.4,71.0
2023-06-29,Mumbai,32.6,5.3,51.0,1008.7,7.8,69.0
2023-06-30,Mumbai,31.3,2.5,57.0,1002.6,4.3,58.0
2023-07-01,Mumbai,32.3,0.1,57.0,998.6,4.0,104.0
2023-07-02,Mumbai,30.6,0.0,59.0,998.0,15.7,31.0
2023-07-03,Mumbai,31.5,0.6,56.0,997.0,11.0,49.0
2023-07-04,Mumbai,31.7,5.8,64.0,1000.8,9.2,93.0
2023-07-05,Mumbai,28.3,6.2,56.0,1000.1,5.1,76.0
2023-07-06,Mumbai,32.3,0.9,61.0,994.5,8.8,52.0
2023-07-07,Mumbai,31.7,1.8,55.0,995.9,6.2,49.0
2023-07-08,Mumbai,28.1,1.2,51.0,997.2,9.0,61.0
2023-07-09,Mumbai,33.0,0.4,48.0,998.4,3.1,112.0
2023-07-10,Mumbai,31.9,6.2,54.0,998.5,6.7,73.0
2023-07-11,Mumbai,32.3,1.1,59.0,997.4,5.3,45.0
2023-07-12,Mumbai,32.5,2.6,65.0,1002.4,0.8,68.0
2023-07-13,Mumbai,31.3,0.5,55.0,1003.6,14.5,52.0
2023-07-14,Mumbai,30.3,0.0,52.0,1000.3,10.6,90.0
2023-07-15,Mumbai,31.3,2.4,52.0,991.7,3.5,68.0
2023-07-16,Mumbai,31.3,3.6,65.0,999.4,0.6,85.0
2023-07-17,Mumbai,35.4,7.5,57.0,1002.2,3.8,65.0
2023-07-18,Mumbai,34.8,0.2,53.0,999.8,3.3,98.0
2023-07-19,Mumbai,31.2,3.0,62.0,1001.2,4.3,69.0
2023-07-20,Mumbai,31.3,3.4,47.0,1000.5,0.4,66.0
2023-07-21,Mumbai,32.4,1.8,58.0,994.5,3.4,42.0
2023-07-22,Mumbai,32.8,6.0,57.0,990.6,7.3,53.0
2023-07-23,Mumbai,30.8,7.3,56.0,1002.6,8.8,67.0
2023-07-24,Mumbai,30.4,8.7,49.0,998.3,1.7,51.0
2023-07-25,Mumbai,34.9,1.6,64.0,1001.9,7.0,104.0
2023-07-26,Mumbai,33.5,0.4,70.0,999.2,2.7,59.0
2023-07-27,Mumbai,29.5,0.2,48.0,999.8,2.4,45.0
2023-07-28,Mumbai,29.1,24.3,59.0,1005.7,5.6,76.0
2023-07-29,Mumbai,30.5,0.1,63.0,996.0,4.0,49.0
2023-07-30,Mumbai,32.1,3.7,74.0,1000.5,10.1,65.0
2023-07-31,Mumbai,32.6,10.5,55.0,996.4,10.1,56.0
2023-08-01,Mumbai,31.2,0.6,52.0,1000.9,5.7,45.0
2023-08-02,Mumbai,29.2,4.5,59.0,1002.5,4.2,82.0
2023-08-03,Mumbai,32.1,7.3,73.0,1003.2,14.9,59.0
2023-08-04,Mumbai,32.6,7.9,59.0,1001.4,15.3,76.0
2023-08-05,Mumbai,31.7,11.8,61.0,995.6,8.7,51.0
2023-08-06,Mumbai,30.9,4.6,72.0,1001.9,6.3,31.0
2023-08-07,Mumbai,32.5,8.5,44.0,1004.4,11.5,34.0
2023-08-08,Mumbai,31.5,9.5,44.0,1004.8,13.4,47.0
2023-08-09,Mumbai,29.8,1.9,66.0,1009.3,4.7,52.0
2023-08-10,Mumbai,31.7,2.7,65.0,1003.3,15.0,57.0
2023-08-11,Mumbai,29.5,0.1,50.0,997.4,6.3,65.0
2023-08-12,Mumbai,33.0,0.9,64.0,999.3,11.8,33.0
2023-08-13,Mumbai,32.2,9.3,60.0,1001.7,4.7,59.0
2023-08-14,Mumbai,29.8,0.2,62.0,1005.4,7.3,33.0
2023-08-15,Mumbai,31.7,4.5,55.0,997.2,5.0,42.0
2023-08-16,Mumbai,33.3,3.8,57.0,1005.1,7.1,101.0
2023-08-17,Mumbai,28.0,0.0,54.0,1004.1,11.5,77.0
2023-08-18,Mumbai,31.0,0.2,61.0,998.4,3.0,48.0
2023-08-19,Mumbai,33.8,1.5,59.0,1004.1,5.7,86.0
2023-08-20,Mumbai,28.8,12.0,73.0,999.0,9.4,80.0
2023-08-21,Mumbai,30.9,0.3,66.0,1002.0,4.9,70.0
2023-08-22,Mumbai,28.9,3.1,50.0,1000.9,16.0,80.0
2023-08-23,Mumbai,30.9,1.5,64.0,1003.0,0.5,49.0
2023-08-24,Mumbai,27.3,0.8,72.0,997.7,18.3,51.0
2023-08-25,Mumbai,28.4,0.6,64.0,1004.3,4.1,38.0
2023-08-26,Mumbai,30.1,0.9,70.0,994.1,11.3,64.0
2023-08-27,Mumbai,31.1,3.2,62.0,1000.9,14.2,31.0
2023-08-28,Mumbai,31.4,0.3,67.0,1000.4,9.4,44.0
2023-08-29,Mumbai,31.4,3.7,55.0,1008.6,0.8,61.0
2023-08-30,Mumbai,32.5,3.2,68.0,1004.8,5.5,44.0
2023-08-31,Mumbai,31.8,0.3,52.0,1001.0,7.3,59.0
2023-09-01,Mumbai,31.8,0.2,72.0,999.5,9.5,86.0
2023-09-02,Mumbai,29.0,4.9,52.0,1003.1,11.4,35.0
2023-09-03,Mumbai,30.3,0.8,47.0,1000.7,12.0,78.0
2023-09-04,Mumbai,35.4,3.0,67.0,1011.7,13.6,41.0
2023-09-05,Mumbai,33.9,4.4,62.0,992.7,2.8,36.0
2023-09-06,Mumbai,31.6,0.6,64.0,1003.6,11.4,57.0
2023-09-07,Mumbai,31.4,8.4,66.0,994.1,0.7,72.0
2023-09-08,Mumbai,31.8,4.1,63.0,1007.5,7.7,40.0
2023-09-09,Mumbai,29.5,0.2,57.0,1000.6,2.2,40.0
2023-09-10,Mumbai,33.2,0.6,65.0,1009.8,0.9,45.0
2023-09-11,Mumbai,29.5,0.8,66.0,1001.8,11.1,40.0
2023-09-12,Mumbai,29.9,1.0,67.0,1008.1,6.9,57.0
2023-09-13,Mumbai,33.4,0.3,78.0,1004.8,11.4,40.0
2023-09-14,Mumbai,26.6,0.1,59.0,1008.6,0.2,49.0
2023-09-15,Mumbai,30.4,13.3,64.0,1004.3,1.6,60.0
2023-09-16,Mumbai,27.1,0.0,68.0,993.1,6.6,46.0
2023-09-17,Mumbai,28.7,6.1,61.0,1001.7,4.0,74.0
2023-09-18,Mumbai,29.5,3.0,56.0,998.6,7.3,41.0
2023-09-19,Mumbai,29.0,0.7,60.0,1008.2,4.2,40.0
2023-09-20,Mumbai,29.8,0.3,72.0,1006.8,5.5,90.0
2023-09-21,Mumbai,28.2,18.1,62.0,1004.9,1.9,81.0
2023-09-22,Mumbai,29.2,2.7,69.0,1006.7,12.7,55.0
2023-09-23,Mumbai,27.5,8.5,59.0,1005.8,5.6,69.0
2023-09-24,Mumbai,28.6,0.0,68.0,1003.0,1.7,60.0
2023-09-25,Mumbai,27.0,4.8,60.0,1012.7,10.0,45.0
2023-09-26,Mumbai,30.2,0.0,59.0,1006.3,9.2,67.0
2023-09-27,Mumbai,27.0,0.2,66.0,1004.7,8.0,60.0
2023-09-28,Mumbai,30.1,5.7,65.0,1000.0,8.0,78.0
2023-09-29,Mumbai,28.3,0.7,76.0,1003.3,5.2,22.0
2023-09-30,Mumbai,28.4,0.3,53.0,1005.8,6.4,70.0
2023-10-01,Mumbai,30.6,2.3,69.0,1005.2,2.9,58.0
2023-10-02,Mumbai,28.9,2.0,77.0,1004.2,0.2,43.0
2023-10-03,Mumbai,25.7,2.5,75.0,1005.9,1.5,48.0
2023-10-04,Mumbai,29.4,1.7,63.0,1001.9,8.3,49.0
2023-10-05,Mumbai,23.9,3.6,60.0,1006.3,12.5,32.0
2023-10-06,Mumbai,28.9,3.2,62.0,1000.5,6.3,46.0
2023-10-07,Mumbai,27.7,13.1,68.0,1003.2,5.8,71.0
2023-10-08,Mumbai,26.1,2.4,67.0,1003.8,12.0,29.0
2023-10-09,Mumbai,28.4,0.2,68.0,1010.0,5.4,50.0
2023-10-10,Mumbai,27.7,2.6,70.0,1008.7,9.9,20.0
2023-10-11,Mumbai,31.3,0.2,58.0,1007.2,8.9,47.0
2023-10-12,Mumbai,27.3,1.8,58.0,1002.6,1.1,65.0
2023-10-13,Mumbai,31.0,26.3,57.0,1005.6,8.4,57.0
2023-10-14,Mumbai,30.1,2.2,56.0,1010.2,7.9,59.0
2023-10-15,Mumbai,26.9,3.4,65.0,1012.1,1.9,38.0
2023-10-16,Mumbai,26.5,13.8,68.0,1001.8,2.4,69.0
2023-10-17,Mumbai,29.8,8.2,84.0,1005.9,1.3,43.0
2023-10-18,Mumbai,27.4,3.3,70.0,1008.0,13.1,76.0
2023-10-19,Mumbai,27.8,6.5,66.0,1009.0,16.4,63.0
2023-10-20,Mumbai,27.1,0.2,76.0,1007.8,10.2,53.0
2023-10-21,Mumbai,25.5,1.1,61.0,1010.4,14.0,87.0
2023-10-22,Mumbai,26.8,1.5,68.0,1002.5,1.0,53.0
2023-10-23,Mumbai,25.8,2.5,73.0,1014.0,13.3,79.0
2023-10-24,Mumbai,24.8,2.5,72.0,1003.8,15.8,63.0
2023-10-25,Mumbai,26.7,0.1,69.0,1008.5,14.2,61.0
2023-10-26,Mumbai,29.9,0.2,63.0,1010.4,2.8,80.0
2023-10-27,Mumbai,29.6,0.2,57.0,1012.9,11.9,70.0
2023-10-28,Mumbai,26.8,0.4,65.0,1012.0,6.5,62.0
2023-10-29,Mumbai,27.1,0.2,62.0,1012.0,11.8,61.0
2023-10-30,Mumbai,27.6,0.2,71.0,1013.6,4.1,67.0
2023-10-31,Mumbai,28.9,0.2,65.0,1008.3,7.1,65.0
2023-11-01,Mumbai,27.2,3.2,70.0,1011.8,4.5,58.0
2023-11-02,Mumbai,25.9,0.6,54.0,1014.9,9.1,46.0
2023-11-03,Mumbai,25.9,0.0,73.0,1006.2,6.6,20.0
2023-11-04,Mumbai,28.3,5.9,60.0,1003.9,12.0,63.0
2023-11-05,Mumbai,30.6,0.1,55.0,1005.5,10.7,61.0
2023-11-06,Mumbai,25.4,1.6,56.0,1014.8,8.9,88.0
2023-11-07,Mumbai,23.0,5.6,61.0,1014.2,6.8,74.0
2023-11-08,Mumbai,27.5,8.9,74.0,1008.2,5.7,87.0
2023-11-09,Mumbai,26.1,1.0,71.0,1010.6,7.0,98.0
2023-11-10,Mumbai,26.3,0.2,57.0,1011.5,10.4,65.0
2023-11-11,Mumbai,28.0,0.1,66.0,1013.8,7.6,52.0
2023-11-12,Mumbai,26.1,0.3,65.0,1002.7,8.3,83.0
2023-11-13,Mumbai,23.8,3.7,54.0,1007.8,6.8,58.0
2023-11-14,Mumbai,22.7,1.2,59.0,1009.0,6.7,64.0
2023-11-15,Mumbai,25.7,0.7,51.0,1011.3,4.0,95.0
2023-11-16,Mumbai,23.9,2.3,59.0,1010.5,1.4,80.0
2023-11-17,Mumbai,26.2,0.1,47.0,1009.1,9.6,90.0
2023-11-18,Mumbai,23.6,0.7,60.0,1011.4,9.5,46.0
2023-11-19,Mumbai,25.0,0.8,59.0,1000.6,2.7,71.0
2023-11-20,Mumbai,23.2,0.0,60.0,1022.2,15.6,91.0
2023-11-21,Mumbai,24.9,0.1,59.0,1013.7,1.8,49.0
2023-11-22,Mumbai,24.7,0.5,74.0,1014.0,11.5,76.0
2023-11-23,Mumbai,26.3,0.4,63.0,1008.2,8.1,80.0
2023-11-24,Mumbai,27.5,0.0,67.0,1012.3,8.4,31.0
2023-11-25,Mumbai,25.0,1.6,71.0,1018.6,12.1,102.0
2023-11-26,Mumbai,23.8,0.0,71.0,1017.8,11.1,61.0
2023-11-27,Mumbai,28.3,0.8,70.0,1011.2,7.1,72.0
2023-11-28,Mumbai,25.7,0.2,61.0,1006.2,2.3,105.0
2023-11-29,Mumbai,26.0,1.8,57.0,1011.7,1.5,43.0
2023-11-30,Mumbai,26.0,0.3,59.0,1009.9,7.9,84.0
2023-12-01,Mumbai,27.3,0.3,61.0,1014.4,14.1,68.0
2023-12-02,Mumbai,26.5,3.2,65.0,1006.3,11.0,77.0
2023-12-03,Mumbai,26.0,4.3,64.0,1010.5,6.9,62.0
2023-12-04,Mumbai,26.1,0.6,72.0,1012.3,8.5,102.0
2023-12-05,Mumbai,23.4,0.0,64.0,1009.6,10.1,57.0
2023-12-06,Mumbai,23.8,0.2,77.0,1015.4,14.7,85.0
2023-12-07,Mumbai,24.6,0.6,72.0,1007.1,3.6,88.0
2023-12-08,Mumbai,24.8,0.3,61.0,1006.7,10.3,77.0
2023-12-09,Mumbai,24.7,0.2,70.0,1010.2,8.3,74.0
2023-12-10,Mumbai,25.1,0.0,43.0,1014.7,3.6,75.0
2023-12-11,Mumbai,24.6,0.3,74.0,1010.4,2.5,99.0
2023-12-12,Mumbai,23.8,0.8,67.0,1009.3,12.7,89.0
2023-12-13,Mumbai,21.9,0.2,66.0,1014.7,8.5,80.0
2023-12-14,Mumbai,25.8,0.6,51.0,1012.5,6.1,62.0
2023-12-15,Mumbai,25.4,0.0,82.0,1009.7,7.5,85.0
2023-12-16,Mumbai,23.0,0.8,62.0,1012.2,11.4,92.0
2023-12-17,Mumbai,25.2,0.2,62.0,1010.8,7.4,82.0
2023-12-18,Mumbai,25.0,1.3,71.0,1014.1,14.2,109.0
2023-12-19,Mumbai,24.4,2.3,62.0,1012.4,5.9,49.0
2023-12-20,Mumbai,21.3,2.8,57.0,1008.8,3.5,129.0
2023-12-21,Mumbai,22.3,0.0,68.0,1010.0,6.5,81.0
2023-12-22,Mumbai,23.3,4.0,55.0,1010.3,2.8,64.0
2023-12-23,Mumbai,26.8,1.2,68.0,1013.3,5.5,54.0
2023-12-24,Mumbai,22.8,0.1,63.0,1013.3,12.5,101.0
2023-12-25,Mumbai,23.6,0.1,70.0,1008.7,14.7,96.0
2023-12-26,Mumbai,22.4,0.8,54.0,1011.2,9.9,83.0
2023-12-27,Mumbai,23.3,0.3,71.0,1013.1,7.9,86.0
2023-12-28,Mumbai,24.6,0.4,64.0,1016.1,2.9,90.0
2023-12-29,Mumbai,20.8,0.9,76.0,1012.9,2.5,80.0
2023-12-30,Mumbai,19.5,1.3,57.0,1019.4,8.7,109.0
2023-12-31,Mumbai,25.1,0.2,75.0,1012.0,7.8,100.0
2024-01-01,Mumbai,24.1,1.9,67.0,1014.7,4.4,87.0
2024-01-02,Mumbai,23.1,0.3,67.0,1010.7,5.0,60.0
2024-01-03,Mumbai,25.6,0.0,56.0,1008.1,14.0,114.0
2024-01-04,Mumbai,25.6,0.3,65.0,1012.3,11.5,81.0
2024-01-05,Mumbai,20.6,0.9,66.0,1013.8,7.3,72.0
2024-01-06,Mumbai,23.7,0.0,55.0,1013.1,8.0,114.0
2024-01-07,Mumbai,25.7,1.6,52.0,1012.4,12.8,100.0
2024-01-08,Mumbai,22.9,0.0,55.0,1010.6,8.6,55.0
2024-01-09,Mumbai,23.5,1.6,71.0,1008.7,8.1,62.0
2024-01-10,Mumbai,25.5,0.5,61.0,1010.7,0.2,85.0
2024-01-11,Mumbai,23.5,2.0,67.0,1013.6,0.6,70.0
2024-01-12,Mumbai,22.0,4.9,62.0,1015.5,1.6,90.0
2024-01-13,Mumbai,22.9,0.4,61.0,999.2,3.1,140.0
2024-01-14,Mumbai,21.8,0.4,61.0,1014.1,7.0,147.0
2024-01-15,Mumbai,24.8,0.1,57.0,1015.9,8.5,93.0
2024-01-16,Mumbai,21.2,1.0,68.0,1016.5,3.1,109.0
2024-01-17,Mumbai,25.6,3.1,61.0,1013.1,9.0,111.0
2024-01-18,Mumbai,21.3,5.0,61.0,1014.2,9.0,93.0
2024-01-19,Mumbai,24.1,0.9,49.0,1009.9,6.7,69.0
2024-01-20,Mumbai,21.6,0.1,61.0,1011.2,0.4,115.0
2024-01-21,Mumbai,23.5,3.9,54.0,1013.6,13.5,93.0
2024-01-22,Mumbai,25.6,1.9,55.0,1007.3,13.2,104.0
2024-01-23,Mumbai,25.8,0.1,66.0,1008.4,4.4,109.0
2024-01-24,Mumbai,26.1,0.4,51.0,1012.2,15.7,82.0
2024-01-25,Mumbai,23.9,0.0,57.0,1006.3,7.2,127.0
2024-01-26,Mumbai,24.2,1.1,63.0,1011.5,3.5,99.0
2024-01-27,Mumbai,24.5,0.1,66.0,1005.6,5.2,102.0
2024-01-28,Mumbai,25.1,1.3,54.0,1012.0,1.3,90.0
2024-01-29,Mumbai,23.5,0.0,60.0,1011.3,5.4,111.0
2024-01-30,Mumbai,25.9,1.3,60.0,1009.0,0.2,117.0
2024-01-31,Mumbai,24.7,0.6,49.0,1007.5,12.1,89.0
2024-02-01,Mumbai,26.0,0.2,42.0,1009.1,8.5,109.0
2024-02-02,Mumbai,25.0,2.0,43.0,1002.4,0.8,91.0
2024-02-03,Mumbai,25.3,0.2,61.0,1009.4,9.6,77.0
2024-02-04,Mumbai,23.1,1.7,58.0,1011.3,0.7,94.0
2024-02-05,Mumbai,23.6,0.1,47.0,1015.4,7.7,111.0
2024-02-06,Mumbai,22.2,1.2,52.0,1008.8,9.2,110.0
2024-02-07,Mumbai,23.9,1.3,54.0,1010.0,7.3,120.0
2024-02-08,Mumbai,24.1,0.2,54.0,1015.9,2.0,88.0
2024-02-09,Mumbai,25.7,0.5,56.0,1017.2,6.5,95.0
2024-02-10,Mumbai,22.4,2.6,72.0,1008.6,6.2,102.0
2024-02-11,Mumbai,29.6,0.3,50.0,1014.4,7.3,112.0
2024-02-12,Mumbai,24.3,0.0,57.0,1014.9,13.7,99.0
2024-02-13,Mumbai,26.5,1.4,50.0,1012.3,14.6,84.0
2024-02-14,Mumbai,26.2,0.3,51.0,1006.4,14.1,74.0
2024-02-15,Mumbai,20.6,0.1,49.0,1006.5,4.2,123.0
2024-02-16,Mumbai,24.2,0.1,54.0,1012.3,3.7,121.0
2024-02-17,Mumbai,27.0,5.0,51.0,1018.9,7.1,90.0
2024-02-18,Mumbai,20.8,0.3,58.0,1009.2,9.0,129.0
2024-02-19,Mumbai,26.0,0.1,56.0,1015.9,2.2,101.0
